track_name,artist_name,artist_pop,artist_genres,album,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre_score,track_pop
Baatein Kuch Ankahee Si - Unplugged,Pritam,82,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",Life In A Metro (Original Motion Picture Soundtrack),0.71,0.229,-9.756,0.031,0.763,0.0,0.114,0.448,122.929,258800,4,790.0,48
Koi Kahe Kehta Rahe,Shankar Mahadevan,69,"['desi pop', 'filmi', 'modern bollywood']",Dil Chahta Hai,0.749,0.734,-7.058,0.0594,0.00166,6.48e-06,0.108,0.652,131.975,346200,4,751.0,56
Khwaja Mere Khwaja,A.R. Rahman,75,"['desi pop', 'filmi', 'modern bollywood']",Jodhaa Akbar (Original Motion Picture Soundtrack),0.565,0.55,-8.003,0.0333,0.239,0.0,0.132,0.26,122.06,416573,4,751.0,56
Vande Mataram,Sandesh Shandilya,48,"['afghan pop', 'classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),0.352,0.652,-5.402,0.0473,0.327,2.71e-06,0.0839,0.297,103.999,255267,4,781.0,40
Jaane Kyon Log Pyar,Udit Narayan,72,"['chutney', 'classic bollywood', 'desi pop', 'filmi']",Dil Chahta Hai,0.607,0.526,-9.111,0.066,0.0185,0.00173,0.227,0.341,190.019,289387,4,563.0,57
Tumhi Dekho Naa,Shankar-Ehsaan-Loy,65,"['desi pop', 'filmi', 'modern bollywood']",Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),0.525,0.448,-10.365,0.0391,0.572,1.51e-05,0.107,0.356,81.131,347453,4,751.0,59
Such Keh Raha Hai,KK,75,"['desi pop', 'filmi', 'modern bollywood']",Rehnaa Hai Terre Dil Mein,0.797,0.306,-14.176,0.0487,0.337,0.0,0.169,0.519,124.003,328880,4,751.0,65
Mera Jahan,Adnan Sami,57,"['classic bollywood', 'classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood']",Taare Zameen Par,0.513,0.295,-11.242,0.034,0.662,0.00019,0.0854,0.412,144.909,402728,3,785.0,44
Na Tum Jano Na Hum,Lucky Ali,57,"['desi pop', 'filmi', 'modern bollywood']",Kaho Naa Pyaar Hai (Original Motion Picture Soundtrack),0.515,0.519,-11.197,0.0397,0.323,0.000657,0.0566,0.582,89.499,383213,4,751.0,45
O Meri Jaan,Pritam,82,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",Life In A Metro (Original Motion Picture Soundtrack),0.53,0.795,-6.547,0.0314,0.17,2.81e-05,0.157,0.546,150.009,305600,4,790.0,57
Maula Mere Lele Meri Jaan,Salim–Sulaiman,59,"['desi pop', 'filmi', 'indian folk', 'modern bollywood']",Chak De India,0.636,0.41,-10.372,0.0277,0.941,0.000717,0.125,0.516,115.003,288366,1,757.0,51
Kabhi Alvida Naa Kehna,Shankar-Ehsaan-Loy,65,"['desi pop', 'filmi', 'modern bollywood']",Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),0.365,0.407,-10.352,0.0424,0.752,0.00129,0.212,0.464,149.161,483920,4,751.0,57
Yeh Jo Des Hai Tera,A.R. Rahman,75,"['desi pop', 'filmi', 'modern bollywood']",Swades,0.64,0.357,-10.582,0.0321,0.433,1.37e-05,0.127,0.148,124.518,388107,4,751.0,47
Beete Lamhein,KK,75,"['desi pop', 'filmi', 'modern bollywood']",The Train,0.257,0.583,-8.185,0.0429,0.603,0.000289,0.146,0.217,160.127,298272,4,751.0,68
Yeh Tara Woh Tara,Udit Narayan,72,"['chutney', 'classic bollywood', 'desi pop', 'filmi']",Swades,0.751,0.438,-8.715,0.0362,0.459,0.0,0.103,0.609,129.956,432067,4,563.0,42
Dil Chahta Hai,Shankar Mahadevan,69,"['desi pop', 'filmi', 'modern bollywood']",Dil Chahta Hai,0.813,0.554,-9.105,0.04,0.0906,1.23e-06,0.0629,0.782,103.953,310080,4,751.0,56
"Main Jahaan Rahoon (From ""Namastey London"")",Rahat Fateh Ali Khan,67,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",Namastey London,0.584,0.556,-8.98,0.0514,0.362,2.9e-05,0.13,0.517,103.739,382493,4,459.0,43
It's the Time to Disco,Shankar-Ehsaan-Loy,65,"['desi pop', 'filmi', 'modern bollywood']",Kal Ho Naa Ho (Original Motion Picture Soundtrack),0.902,0.772,-8.29,0.0383,0.0452,0.000129,0.12,0.808,131.992,333093,4,751.0,60
Alvida,Pritam,82,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",Life In A Metro (Original Motion Picture Soundtrack),0.287,0.654,-5.57,0.0374,0.593,7.3e-06,0.11,0.241,84.015,338587,4,790.0,63
Tu Bin Bataye,A.R. Rahman,75,"['desi pop', 'filmi', 'modern bollywood']",Rang De Basanti (Original Motion Picture Soundtrack),0.528,0.427,-10.848,0.0325,0.399,0.0188,0.0931,0.11,120.076,357627,4,751.0,48
Kaho Naa Pyar Hai - Happy,Udit Narayan,72,"['chutney', 'classic bollywood', 'desi pop', 'filmi']",Kaho Naa Pyar Hai,0.655,0.857,-7.67,0.0623,0.0847,0.0345,0.0454,0.835,130.607,423667,4,563.0,0
Jab Se Tere Naina,Monty Sharma,47,"['desi pop', 'filmi', 'modern bollywood']",Saawariya (Original Motion Picture Soundtrack),0.599,0.653,-7.576,0.122,0.362,0.0,0.144,0.678,79.968,284573,4,751.0,63
"Say ""Shava Shava""",Aadesh Shrivastava,40,"['classic bollywood', 'filmi', 'modern bollywood']",Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),0.665,0.908,-4.804,0.188,0.0503,0.0,0.0798,0.694,98.811,408920,4,450.0,55
Zara Zara,Bombay Jayashri,59,"['carnatic', 'carnatic vocal', 'filmi', 'indian classical', 'tamil pop']",Rehnaa Hai Terre Dil Mein,0.643,0.268,-15.073,0.09,0.593,2.06e-06,0.316,0.62,143.813,298266,4,213.0,59
Dhadak Dhadak,Shankar,43,"['carnatic instrumental', 'ecm-style jazz', 'indian classical', 'indian instrumental', 'indian jazz', 'indian violin', 'modern bollywood']",Bunty Aur Babli,0.76,0.807,-5.603,0.0866,0.304,0.0,0.11,0.562,113.975,392411,4,284.0,44
Lamha Lamha,Abhijeet,63,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",Gangster,0.495,0.402,-7.866,0.028,0.366,0.0,0.128,0.464,82.955,324587,4,774.0,47
Kal Ho Naa Ho - Sad,Shankar-Ehsaan-Loy,65,"['desi pop', 'filmi', 'modern bollywood']",Kal Ho Naa Ho (Original Motion Picture Soundtrack),0.585,0.467,-7.957,0.0307,0.347,0.000201,0.0878,0.354,77.985,335160,4,751.0,49
Zara Sa,Pritam,82,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",Jannat (Original Motion Picture Soundtrack),0.468,0.91,-3.057,0.051,0.12,0.000304,0.271,0.694,163.842,303680,4,790.0,72
Ik Onkar,A.R. Rahman,75,"['desi pop', 'filmi', 'modern bollywood']",Rang De Basanti (Original Motion Picture Soundtrack),0.399,0.218,-12.295,0.0384,0.962,0.0,0.108,0.15,85.863,88373,4,751.0,49
